Compt_ID,year,month,srad
Trust_D13,2014,6,11.88932366
Trust_E23,2014,6,11.35728723
Trust_E24,2014,6,11.39829676
Mavuya_B3a,2014,6,12.18150923
Salpine_G22,2014,6,12.03461776
Salpine_G33,2014,6,12.11337242
Salpine_F7,2014,6,11.57852335
Kwambo_F011A,2014,6,11.28928889
Nseleni_J006,2014,6,11.79244766
Terranera_B38,2014,6,12.18714433
South_Areas_B35b,2014,6,12.60492632
Kwambo_A017,2014,6,11.46732775
Teranera_C55,2014,6,12.64774671
Port_Durnford_B044,2014,6,11.85569287
Nyalazi_B032,2014,7,11.69660713
Palm_Ridge_C15a,2014,7,12.05756879
Futululu_E6a,2014,7,11.17428637
Mtubatuba_B003,2014,7,11.25683817
Trust_D13,2014,7,12.13878356
Trust_E23,2014,7,11.64499529
Trust_E24,2014,7,11.67526592
Mavuya_B3a,2014,7,12.41424351
Salpine_G22,2014,7,12.28506658
Salpine_G33,2014,7,12.4188595
Salpine_F7,2014,7,11.82675054
Kwambo_F011A,2014,7,11.69232708
Nseleni_J006,2014,7,12.11527931
Terranera_B38,2014,7,12.51804617
South_Areas_B35b,2014,7,12.87198802
Kwambo_A017,2014,7,11.77143994
Teranera_C55,2014,7,12.90426033
Port_Durnford_B044,2014,7,12.20025159
Nyalazi_B032,2014,8,12.93194271
Palm_Ridge_C15a,2014,8,13.33484548
Futululu_E6a,2014,8,12.69707357
Mtubatuba_B003,2014,8,12.76553715
Trust_D13,2014,8,13.29373945
Trust_E23,2014,8,13.28758709
Trust_E24,2014,8,13.23825556
Mavuya_B3a,2014,8,13.52703247
Salpine_G22,2014,8,13.38339757
Salpine_G33,2014,8,13.68449769
Salpine_F7,2014,8,12.96992994
Kwambo_F011A,2014,8,13.11338004
Nseleni_J006,2014,8,13.5138373
Terranera_B38,2014,8,13.72482046
South_Areas_B35b,2014,8,13.8461782
Kwambo_A017,2014,8,13.0637533
Teranera_C55,2014,8,13.89220678
Port_Durnford_B044,2014,8,13.31639966
Nyalazi_B032,2014,9,15.71707194
Palm_Ridge_C15a,2014,9,15.67044183
Futululu_E6a,2014,9,15.47298542
Mtubatuba_B003,2014,9,15.39028443
Trust_D13,2014,9,15.8172291
Trust_E23,2014,9,15.69911763
Trust_E24,2014,9,15.46905391
Mavuya_B3a,2014,9,15.92597363
Salpine_G22,2014,9,16.10110455
Salpine_G33,2014,9,16.25179124
Salpine_F7,2014,9,15.7265176
Kwambo_F011A,2014,9,16.12831616
Nseleni_J006,2014,9,16.16643074
Terranera_B38,2014,9,16.21217126
South_Areas_B35b,2014,9,16.36931252
Kwambo_A017,2014,9,15.86517306
Teranera_C55,2014,9,16.39182419
Port_Durnford_B044,2014,9,15.81961194
Nyalazi_B032,2014,10,15.52998078
Palm_Ridge_C15a,2014,10,15.62833409
Futululu_E6a,2014,10,15.25759599
Mtubatuba_B003,2014,10,15.2444709
Trust_D13,2014,10,15.58566933
Trust_E23,2014,10,15.70496932
Trust_E24,2014,10,15.44419345
Mavuya_B3a,2014,10,15.91235984
Salpine_G22,2014,10,15.981444
Salpine_G33,2014,10,16.23978542
Salpine_F7,2014,10,15.49244817
Kwambo_F011A,2014,10,15.81293629
Nseleni_J006,2014,10,16.10496688
Terranera_B38,2014,10,16.15286738
South_Areas_B35b,2014,10,16.28518293
Kwambo_A017,2014,10,15.6991154
Teranera_C55,2014,10,16.32332889
Port_Durnford_B044,2014,10,15.55182829
Nyalazi_B032,2014,11,15.20617737
Palm_Ridge_C15a,2014,11,15.39253319
Futululu_E6a,2014,11,14.89556484
Mtubatuba_B003,2014,11,14.91062215
Trust_D13,2014,11,15.22594928
Trust_E23,2014,11,15.48001491
Trust_E24,2014,11,15.16030093
Mavuya_B3a,2014,11,15.62693434
Salpine_G22,2014,11,15.58129802
Salpine_G33,2014,11,16.07577246
Salpine_F7,2014,11,15.19466802
Kwambo_F011A,2014,11,15.49989433
Nseleni_J006,2014,11,15.70735997
Terranera_B38,2014,11,15.92535125
South_Areas_B35b,2014,11,16.01065638
Kwambo_A017,2014,11,15.39985626
Teranera_C55,2014,11,16.05186398
Port_Durnford_B044,2014,11,15.16676584
Nyalazi_B032,2014,12,17.0834716
Palm_Ridge_C15a,2014,12,16.86297428
Futululu_E6a,2014,12,16.98712388
Mtubatuba_B003,2014,12,16.97540772
Trust_D13,2014,12,17.12142648
Trust_E23,2014,12,16.99219828
Trust_E24,2014,12,16.92235631
Mavuya_B3a,2014,12,16.96978646
Salpine_G22,2014,12,17.15439927
Salpine_G33,2014,12,17.46027494
Salpine_F7,2014,12,17.11589527
Kwambo_F011A,2014,12,17.36875985
Nseleni_J006,2014,12,17.20418855
Terranera_B38,2014,12,17.62329699
South_Areas_B35b,2014,12,17.55917009
Kwambo_A017,2014,12,17.36359122
Teranera_C55,2014,12,17.4830604
Port_Durnford_B044,2014,12,17.40971808
Nyalazi_B032,2015,1,20.1188284
Palm_Ridge_C15a,2015,1,20.21114469
Futululu_E6a,2015,1,20.08868772
Mtubatuba_B003,2015,1,20.100707
Trust_D13,2015,1,20.13199751
Trust_E23,2015,1,20.57219201
Trust_E24,2015,1,20.30567044
Mavuya_B3a,2015,1,20.20751471
Salpine_G22,2015,1,20.18792574
Salpine_G33,2015,1,20.52567386
Salpine_F7,2015,1,20.15312066
Kwambo_F011A,2015,1,20.32698306
Nseleni_J006,2015,1,20.33187019
Terranera_B38,2015,1,20.54378293
South_Areas_B35b,2015,1,20.35037004
Kwambo_A017,2015,1,20.39500064
Teranera_C55,2015,1,20.3705581
Port_Durnford_B044,2015,1,20.19814348
Nyalazi_B032,2015,2,19.83556553
Palm_Ridge_C15a,2015,2,19.99421544
Futululu_E6a,2015,2,19.74765779
Mtubatuba_B003,2015,2,19.75171504
Trust_D13,2015,2,19.82232692
Trust_E23,2015,2,20.37853772
Trust_E24,2015,2,19.97531351
Mavuya_B3a,2015,2,19.97885709
Salpine_G22,2015,2,19.88967283
Salpine_G33,2015,2,20.35985593
Salpine_F7,2015,2,19.80565681
Kwambo_F011A,2015,2,20.04643219
Nseleni_J006,2015,2,20.06720073
Terranera_B38,2015,2,20.30699225
South_Areas_B35b,2015,2,20.12167262
Kwambo_A017,2015,2,20.02942965
Teranera_C55,2015,2,20.13774771
Port_Durnford_B044,2015,2,19.71495685
Nyalazi_B032,2015,3,16.76919061
Palm_Ridge_C15a,2015,3,17.09725942
Futululu_E6a,2015,3,16.65145643
Mtubatuba_B003,2015,3,16.62191824
Trust_D13,2015,3,17.06565216
Trust_E23,2015,3,17.00531374
Trust_E24,2015,3,16.90767171
Mavuya_B3a,2015,3,17.36976611
Salpine_G22,2015,3,17.18576839
Salpine_G33,2015,3,17.25970597
Salpine_F7,2015,3,16.97488672
Kwambo_F011A,2015,3,17.05209389
Nseleni_J006,2015,3,17.29634281
Terranera_B38,2015,3,17.29061894
South_Areas_B35b,2015,3,17.49750985
Kwambo_A017,2015,3,16.84975575
Teranera_C55,2015,3,17.52917494
Port_Durnford_B044,2015,3,16.7448326
Nyalazi_B032,2015,4,12.98655308
Palm_Ridge_C15a,2015,4,13.39251064
Futululu_E6a,2015,4,12.92982679
Mtubatuba_B003,2015,4,12.88391284
Trust_D13,2015,4,13.11046369
Trust_E23,2015,4,13.14409541
Trust_E24,2015,4,12.99391117
Mavuya_B3a,2015,4,13.41974278
Salpine_G22,2015,4,13.30648292
Salpine_G33,2015,4,13.31477758
Salpine_F7,2015,4,13.38613251
Kwambo_F011A,2015,4,12.92879946
Nseleni_J006,2015,4,13.39004303
Terranera_B38,2015,4,13.36152815
South_Areas_B35b,2015,4,13.60456136
Kwambo_A017,2015,4,13.01099167
Teranera_C55,2015,4,13.64222734
Port_Durnford_B044,2015,4,13.63404483
Nyalazi_B032,2015,5,11.18667392
Palm_Ridge_C15a,2015,5,11.73729483
Futululu_E6a,2015,5,11.1991579
Mtubatuba_B003,2015,5,11.2016227
Trust_D13,2015,5,11.54123881
Trust_E23,2015,5,11.05965753
Trust_E24,2015,5,11.22700041
Mavuya_B3a,2015,5,11.69603778
Salpine_G22,2015,5,11.44169979
Salpine_G33,2015,5,10.88468753
Salpine_F7,2015,5,11.37434841
Kwambo_F011A,2015,5,10.29101592
Nseleni_J006,2015,5,11.36200213
Terranera_B38,2015,5,10.86383457
South_Areas_B35b,2015,5,11.54745167
Kwambo_A017,2015,5,10.53393609
Teranera_C55,2015,5,11.65138302
Port_Durnford_B044,2015,5,11.85611416
Nyalazi_B032,2015,6,10.02791409
Palm_Ridge_C15a,2015,6,11.03905621
Futululu_E6a,2015,6,9.942312162
Mtubatuba_B003,2015,6,9.87632972
Trust_D13,2015,6,10.77763629
Trust_E23,2015,6,10.0711003
Trust_E24,2015,6,10.25431395
Mavuya_B3a,2015,6,11.0650295
Salpine_G22,2015,6,10.86810422
Salpine_G33,2015,6,10.03046538
Salpine_F7,2015,6,10.25104572
Kwambo_F011A,2015,6,8.602039369
Nseleni_J006,2015,6,10.53437494
Terranera_B38,2015,6,9.819018293
South_Areas_B35b,2015,6,10.76416042
Kwambo_A017,2015,6,9.073040822
Teranera_C55,2015,6,10.88009665
Port_Durnford_B044,2015,6,10.16545642
Nyalazi_B032,2015,7,9.802436971
Palm_Ridge_C15a,2015,7,10.62970345
Futululu_E6a,2015,7,9.661158792
Mtubatuba_B003,2015,7,9.586638995
Trust_D13,2015,7,10.35611693
Trust_E23,2015,7,9.841479718
Trust_E24,2015,7,9.979157493
Mavuya_B3a,2015,7,10.66927765
Salpine_G22,2015,7,10.47342093
Salpine_G33,2015,7,9.862966528
Salpine_F7,2015,7,9.968397628
Kwambo_F011A,2015,7,8.484695885
Nseleni_J006,2015,7,10.17886779
Terranera_B38,2015,7,9.628119389
South_Areas_B35b,2015,7,10.41295295
Kwambo_A017,2015,7,8.924941048
Teranera_C55,2015,7,10.51787913
Port_Durnford_B044,2015,7,9.701564185
Nyalazi_B032,2015,8,12.11028539
Palm_Ridge_C15a,2015,8,13.25595483
Futululu_E6a,2015,8,12.16554225
Mtubatuba_B003,2015,8,12.18277572
Trust_D13,2015,8,13.19102376
Trust_E23,2015,8,12.92194961
Trust_E24,2015,8,12.92051856
Mavuya_B3a,2015,8,13.28831546
Salpine_G22,2015,8,13.06952455
Salpine_G33,2015,8,12.89099551
Salpine_F7,2015,8,12.35306035
Kwambo_F011A,2015,8,11.47682122
Nseleni_J006,2015,8,13.1693996
Terranera_B38,2015,8,12.85691412
South_Areas_B35b,2015,8,13.25936362
Kwambo_A017,2015,8,11.82174072
Teranera_C55,2015,8,13.34323418
Port_Durnford_B044,2015,8,12.1392343
Nyalazi_B032,2015,9,12.726931
Palm_Ridge_C15a,2015,9,13.52549588
Futululu_E6a,2015,9,12.70420758
Mtubatuba_B003,2015,9,12.7054927
Trust_D13,2015,9,13.46168042
Trust_E23,2015,9,13.25575878
Trust_E24,2015,9,13.25614314
Mavuya_B3a,2015,9,13.60268251
Salpine_G22,2015,9,13.41852505
Salpine_G33,2015,9,13.33060906
Salpine_F7,2015,9,12.84560348
Kwambo_F011A,2015,9,12.23885989
Nseleni_J006,2015,9,13.46563927
Terranera_B38,2015,9,13.28599062
South_Areas_B35b,2015,9,13.57914423
Kwambo_A017,2015,9,12.47742317
Teranera_C55,2015,9,13.64284658
Port_Durnford_B044,2015,9,12.70453307
Nyalazi_B032,2015,10,18.34998458
Palm_Ridge_C15a,2015,10,18.31908624
Futululu_E6a,2015,10,18.15141915
Mtubatuba_B003,2015,10,18.15248623
Trust_D13,2015,10,18.49857789
Trust_E23,2015,10,18.51495713
Trust_E24,2015,10,18.46015559
Mavuya_B3a,2015,10,18.49172859
Salpine_G22,2015,10,18.62329461
Salpine_G33,2015,10,18.99666472
Salpine_F7,2015,10,18.38936444
Kwambo_F011A,2015,10,18.83085362
Nseleni_J006,2015,10,18.67469118
Terranera_B38,2015,10,19.07406961
South_Areas_B35b,2015,10,19.16258858
Kwambo_A017,2015,10,18.58609211
Teranera_C55,2015,10,19.17326956
Port_Durnford_B044,2015,10,18.58174576
Nyalazi_B032,2015,11,18.67975015
Palm_Ridge_C15a,2015,11,18.56506837
Futululu_E6a,2015,11,18.53149614
Mtubatuba_B003,2015,11,18.52607453
Trust_D13,2015,11,18.74627643
Trust_E23,2015,11,18.78192839
Trust_E24,2015,11,18.75618858
Mavuya_B3a,2015,11,18.75965809
Salpine_G22,2015,11,18.92901637
Salpine_G33,2015,11,19.18321029
Salpine_F7,2015,11,18.81481596
Kwambo_F011A,2015,11,19.16816797
Nseleni_J006,2015,11,18.99887563
Terranera_B38,2015,11,19.29652649
South_Areas_B35b,2015,11,19.36595748
Kwambo_A017,2015,11,19.01160349
Teranera_C55,2015,11,19.41822066
Port_Durnford_B044,2015,11,19.03858022
Nyalazi_B032,2015,12,19.52318096
Palm_Ridge_C15a,2015,12,19.26997646
Futululu_E6a,2015,12,19.48433777
Mtubatuba_B003,2015,12,19.51175614
Trust_D13,2015,12,19.55441893
Trust_E23,2015,12,19.48513677
Trust_E24,2015,12,19.50693568
Mavuya_B3a,2015,12,19.47948765
Salpine_G22,2015,12,19.83299986
Salpine_G33,2015,12,19.74972382
Salpine_F7,2015,12,19.66674136
Kwambo_F011A,2015,12,19.90059647
Nseleni_J006,2015,12,19.79466548
Terranera_B38,2015,12,19.87381859
South_Areas_B35b,2015,12,19.94263988
Kwambo_A017,2015,12,19.89178821
Teranera_C55,2015,12,20.03655945
Port_Durnford_B044,2015,12,19.95423689
Nyalazi_B032,2016,1,21.05329741
Palm_Ridge_C15a,2016,1,21.68254932
Futululu_E6a,2016,1,20.85831536
Mtubatuba_B003,2016,1,20.98288484
Trust_D13,2016,1,20.95675195
Trust_E23,2016,1,21.71570997
Trust_E24,2016,1,21.20537745
Mavuya_B3a,2016,1,21.85670992
Salpine_G22,2016,1,21.08642933
Salpine_G33,2016,1,21.96802018
Salpine_F7,2016,1,21.09469494
Kwambo_F011A,2016,1,21.2706132
Nseleni_J006,2016,1,21.83291839
Terranera_B38,2016,1,21.93680359
South_Areas_B35b,2016,1,22.00345514
Kwambo_A017,2016,1,21.19510396
Teranera_C55,2016,1,21.96766579
Port_Durnford_B044,2016,1,21.27341649
Nyalazi_B032,2016,2,21.18623344
Palm_Ridge_C15a,2016,2,21.71743655
Futululu_E6a,2016,2,20.99863797
Mtubatuba_B003,2016,2,21.11123116
Trust_D13,2016,2,21.08791106
Trust_E23,2016,2,21.75551445
Trust_E24,2016,2,21.27538552
Mavuya_B3a,2016,2,21.87429945
Salpine_G22,2016,2,21.20205767
Salpine_G33,2016,2,21.97906589
Salpine_F7,2016,2,21.20744019
Kwambo_F011A,2016,2,21.3284701
Nseleni_J006,2016,2,21.87114451
Terranera_B38,2016,2,21.95282845
South_Areas_B35b,2016,2,22.02261852
Kwambo_A017,2016,2,21.26446194
Teranera_C55,2016,2,21.98067748
Port_Durnford_B044,2016,2,21.34467847
Nyalazi_B032,2016,3,16.85820561
Palm_Ridge_C15a,2016,3,16.55107935
Futululu_E6a,2016,3,16.83941088
Mtubatuba_B003,2016,3,16.91739393
Trust_D13,2016,3,16.87559245
Trust_E23,2016,3,17.01986736
Trust_E24,2016,3,16.94862632
Mavuya_B3a,2016,3,16.62439136
Salpine_G22,2016,3,16.93286476
Salpine_G33,2016,3,17.11733257
Salpine_F7,2016,3,16.54855538
Kwambo_F011A,2016,3,17.04897592
Nseleni_J006,2016,3,17.06403051
Terranera_B38,2016,3,17.11674838
South_Areas_B35b,2016,3,17.26485815
Kwambo_A017,2016,3,16.9402585
Teranera_C55,2016,3,17.05754737
Port_Durnford_B044,2016,3,16.92766306
Nyalazi_B032,2016,4,13.16587409
Palm_Ridge_C15a,2016,4,13.63499825
Futululu_E6a,2016,4,13.10816361
Mtubatuba_B003,2016,4,13.20406103
Trust_D13,2016,4,13.54035023
Trust_E23,2016,4,13.4845394
Trust_E24,2016,4,13.45980378
Mavuya_B3a,2016,4,13.78957995
Salpine_G22,2016,4,13.54630929
Salpine_G33,2016,4,13.7346517
Salpine_F7,2016,4,13.44369378
Kwambo_F011A,2016,4,13.31787223
Nseleni_J006,2016,4,13.69903167
Terranera_B38,2016,4,13.6647052
South_Areas_B35b,2016,4,14.01514694
Kwambo_A017,2016,4,13.33165271
Teranera_C55,2016,4,13.80808168
Port_Durnford_B044,2016,4,13.29815536
Nyalazi_B032,2016,5,12.20084026
Palm_Ridge_C15a,2016,5,12.14149286
Futululu_E6a,2016,5,12.15646819
Mtubatuba_B003,2016,5,12.24205035
Trust_D13,2016,5,12.2439203
Trust_E23,2016,5,12.17574461
Trust_E24,2016,5,12.18193383
Mavuya_B3a,2016,5,12.20279815
Salpine_G22,2016,5,12.27574802
Salpine_G33,2016,5,12.37223696
Salpine_F7,2016,5,12.13523089
Kwambo_F011A,2016,5,12.01225875
Nseleni_J006,2016,5,12.34422804
Terranera_B38,2016,5,12.32088623
South_Areas_B35b,2016,5,12.553682
Kwambo_A017,2016,5,12.23916047
Teranera_C55,2016,5,12.3467709
Port_Durnford_B044,2016,5,12.19106747
Nyalazi_B032,2016,6,10.20536771
Palm_Ridge_C15a,2016,6,10.74599368
Futululu_E6a,2016,6,10.11864223
Mtubatuba_B003,2016,6,10.11105538
Trust_D13,2016,6,10.73653106
Trust_E23,2016,6,10.4428437
Trust_E24,2016,6,10.43810579
Mavuya_B3a,2016,6,10.9483973
Salpine_G22,2016,6,10.75680623
Salpine_G33,2016,6,10.73254706
Salpine_F7,2016,6,10.49846868
Kwambo_F011A,2016,6,10.37019451
Nseleni_J006,2016,6,10.7191005
Terranera_B38,2016,6,10.57713456
South_Areas_B35b,2016,6,11.10479286
Kwambo_A017,2016,6,10.09679278
Teranera_C55,2016,6,10.86059101
Port_Durnford_B044,2016,6,10.04936487
Nyalazi_B032,2016,7,10.36733031
Palm_Ridge_C15a,2016,7,10.9486877
Futululu_E6a,2016,7,10.27791192
Mtubatuba_B003,2016,7,10.25555581
Trust_D13,2016,7,10.97611885
Trust_E23,2016,7,10.58509543
Trust_E24,2016,7,10.58996716
Mavuya_B3a,2016,7,11.22690031
Salpine_G22,2016,7,11.07384818
Salpine_G33,2016,7,10.88717925
Salpine_F7,2016,7,10.70105938
Kwambo_F011A,2016,7,10.47735666
Nseleni_J006,2016,7,11.01558709
Terranera_B38,2016,7,10.68135304
South_Areas_B35b,2016,7,11.30428726
Kwambo_A017,2016,7,10.19964338
Teranera_C55,2016,7,11.1059987
Port_Durnford_B044,2016,7,10.1580268
Nyalazi_B032,2016,8,13.21469436
Palm_Ridge_C15a,2016,8,14.20226796
Futululu_E6a,2016,8,13.13774019
Mtubatuba_B003,2016,8,13.02533606
Trust_D13,2016,8,13.82974368
Trust_E23,2016,8,13.57942368
Trust_E24,2016,8,13.56663056
Mavuya_B3a,2016,8,14.40842795
Salpine_G22,2016,8,13.75335176
Salpine_G33,2016,8,13.53556379
Salpine_F7,2016,8,13.78054333
Kwambo_F011A,2016,8,12.37316804
Nseleni_J006,2016,8,13.75503085
Terranera_B38,2016,8,13.17187973
South_Areas_B35b,2016,8,13.95760086
Kwambo_A017,2016,8,12.41519804
Teranera_C55,2016,8,13.75614596
Port_Durnford_B044,2016,8,12.80879489
Nyalazi_B032,2016,9,13.15999801
Palm_Ridge_C15a,2016,9,14.14301976
Futululu_E6a,2016,9,12.99565849
Mtubatuba_B003,2016,9,12.87182566
Trust_D13,2016,9,13.68886692
Trust_E23,2016,9,13.36386142
Trust_E24,2016,9,13.30514596
Mavuya_B3a,2016,9,14.34136885
Salpine_G22,2016,9,13.6439824
Salpine_G33,2016,9,13.31950357
Salpine_F7,2016,9,13.60467704
Kwambo_F011A,2016,9,12.07526754
Nseleni_J006,2016,9,13.61218097
Terranera_B38,2016,9,12.88895477
South_Areas_B35b,2016,9,13.83131192
Kwambo_A017,2016,9,12.04970511
Teranera_C55,2016,9,13.61504627
Port_Durnford_B044,2016,9,12.31771292
Nyalazi_B032,2016,10,13.51885686
Palm_Ridge_C15a,2016,10,14.44773351
Futululu_E6a,2016,10,13.34993103
Mtubatuba_B003,2016,10,13.24339281
Trust_D13,2016,10,14.09819733
Trust_E23,2016,10,13.7533501
Trust_E24,2016,10,13.72108393
Mavuya_B3a,2016,10,14.68826893
Salpine_G22,2016,10,14.07098149
Salpine_G33,2016,10,13.74008355
Salpine_F7,2016,10,14.13749209
Kwambo_F011A,2016,10,12.28737936
Nseleni_J006,2016,10,13.94709489
Terranera_B38,2016,10,13.325248
South_Areas_B35b,2016,10,14.33051977
Kwambo_A017,2016,10,12.39834775
Teranera_C55,2016,10,14.14052924
Port_Durnford_B044,2016,10,12.65374937
Nyalazi_B032,2016,11,13.98247464
Palm_Ridge_C15a,2016,11,14.84956713
Futululu_E6a,2016,11,13.77399186
Mtubatuba_B003,2016,11,13.65179177
Trust_D13,2016,11,14.51128797
Trust_E23,2016,11,14.2026742
Trust_E24,2016,11,14.19250207
Mavuya_B3a,2016,11,15.11243587
Salpine_G22,2016,11,14.61704421
Salpine_G33,2016,11,14.22911524
Salpine_F7,2016,11,14.51217287
Kwambo_F011A,2016,11,12.68586878
Nseleni_J006,2016,11,14.44749013
Terranera_B38,2016,11,13.79752992
South_Areas_B35b,2016,11,14.86518953
Kwambo_A017,2016,11,12.84445649
Teranera_C55,2016,11,14.67123712
Port_Durnford_B044,2016,11,12.98978748
Nyalazi_B032,2016,12,18.63206992
Palm_Ridge_C15a,2016,12,18.53781337
Futululu_E6a,2016,12,18.5465049
Mtubatuba_B003,2016,12,18.72416971
Trust_D13,2016,12,18.51682299
Trust_E23,2016,12,18.45266038
Trust_E24,2016,12,18.48448195
Mavuya_B3a,2016,12,19.0794685
Salpine_G22,2016,12,19.13897545
Salpine_G33,2016,12,20.63236457
Salpine_F7,2016,12,18.92710677
Kwambo_F011A,2016,12,18.51941009
Nseleni_J006,2016,12,19.16409387
Terranera_B38,2016,12,18.55795882
South_Areas_B35b,2016,12,20.53454318
Kwambo_A017,2016,12,18.83667331
Teranera_C55,2016,12,19.22952137
Port_Durnford_B044,2016,12,18.85573537
Nyalazi_B032,2017,1,18.96204891
Palm_Ridge_C15a,2017,1,18.86940017
Futululu_E6a,2017,1,18.73996592
Mtubatuba_B003,2017,1,18.93398287
Trust_D13,2017,1,18.80309849
Trust_E23,2017,1,18.87842711
Trust_E24,2017,1,18.86541849
Mavuya_B3a,2017,1,19.06272831
Salpine_G22,2017,1,19.1341369
Salpine_G33,2017,1,19.34030994
Salpine_F7,2017,1,18.45686618
Kwambo_F011A,2017,1,18.41439391
Nseleni_J006,2017,1,19.46816559
Terranera_B38,2017,1,18.664972
South_Areas_B35b,2017,1,21.16113351
Kwambo_A017,2017,1,18.59018028
Teranera_C55,2017,1,19.31180531
Port_Durnford_B044,2017,1,18.274797
Nyalazi_B032,2017,2,17.14988828
Palm_Ridge_C15a,2017,2,17.09872895
Futululu_E6a,2017,2,16.9392857
Mtubatuba_B003,2017,2,16.98306459
Trust_D13,2017,2,17.08890527
Trust_E23,2017,2,16.84229724
Trust_E24,2017,2,16.81511907
Mavuya_B3a,2017,2,17.14017557
Salpine_G22,2017,2,17.18507094
Salpine_G33,2017,2,17.5164276
Salpine_F7,2017,2,16.92334735
Kwambo_F011A,2017,2,16.83923666
Nseleni_J006,2017,2,17.19494013
Terranera_B38,2017,2,16.87474317
South_Areas_B35b,2017,2,20.19997084
Kwambo_A017,2017,2,16.782084
Teranera_C55,2017,2,17.27575906
Port_Durnford_B044,2017,2,16.67515067
Nyalazi_B032,2017,3,17.58768247
Palm_Ridge_C15a,2017,3,17.88004894
Futululu_E6a,2017,3,17.55148784
Mtubatuba_B003,2017,3,17.79266873
Trust_D13,2017,3,17.96927378
Trust_E23,2017,3,17.95917009
Trust_E24,2017,3,17.75193907
Mavuya_B3a,2017,3,17.91109525
Salpine_G22,2017,3,17.92122525
Salpine_G33,2017,3,18.32655532
Salpine_F7,2017,3,17.59990042
Kwambo_F011A,2017,3,17.93093498
Nseleni_J006,2017,3,18.06951679
Terranera_B38,2017,3,17.79710535
South_Areas_B35b,2017,3,19.98797327
Kwambo_A017,2017,3,17.48282382
Teranera_C55,2017,3,18.02692
Port_Durnford_B044,2017,3,17.34301089
Nyalazi_B032,2017,4,13.61015485
Palm_Ridge_C15a,2017,4,13.9481446
Futululu_E6a,2017,4,13.79685438
Mtubatuba_B003,2017,4,14.05267232
Trust_D13,2017,4,14.06604228
Trust_E23,2017,4,14.10161196
Trust_E24,2017,4,14.05251503
Mavuya_B3a,2017,4,14.08089627
Salpine_G22,2017,4,14.07954755
Salpine_G33,2017,4,14.4337036
Salpine_F7,2017,4,13.90503237
Kwambo_F011A,2017,4,13.88047744
Nseleni_J006,2017,4,14.17199461
Terranera_B38,2017,4,14.08166476
South_Areas_B35b,2017,4,15.07750976
Kwambo_A017,2017,4,13.90573198
Teranera_C55,2017,4,14.14863329
Port_Durnford_B044,2017,4,13.8979261
Nyalazi_B032,2017,5,11.49627671
Palm_Ridge_C15a,2017,5,11.66186717
Futululu_E6a,2017,5,11.37777933
Mtubatuba_B003,2017,5,11.60748112
Trust_D13,2017,5,11.64263916
Trust_E23,2017,5,11.67245623
Trust_E24,2017,5,11.66004092
Mavuya_B3a,2017,5,11.70441676
Salpine_G22,2017,5,11.70000033
Salpine_G33,2017,5,12.2003228
Salpine_F7,2017,5,11.44448392
Kwambo_F011A,2017,5,11.49673906
Nseleni_J006,2017,5,11.7284567
Terranera_B38,2017,5,11.78463874
South_Areas_B35b,2017,5,12.92997993
Kwambo_A017,2017,5,11.3050257
Teranera_C55,2017,5,11.8411952
Port_Durnford_B044,2017,5,11.3080427
Nyalazi_B032,2017,6,10.46524431
Palm_Ridge_C15a,2017,6,10.64546529
Futululu_E6a,2017,6,10.35567917
Mtubatuba_B003,2017,6,10.56307375
Trust_D13,2017,6,10.65553241
Trust_E23,2017,6,10.76697638
Trust_E24,2017,6,10.72467895
Mavuya_B3a,2017,6,10.70316234
Salpine_G22,2017,6,10.60846938
Salpine_G33,2017,6,11.58840142
Salpine_F7,2017,6,10.48858236
Kwambo_F011A,2017,6,10.66136617
Nseleni_J006,2017,6,10.86743921
Terranera_B38,2017,6,11.10545953
South_Areas_B35b,2017,6,12.37783039
Kwambo_A017,2017,6,10.39006542
Teranera_C55,2017,6,11.10311963
Port_Durnford_B044,2017,6,10.46927664
Nyalazi_B032,2017,7,10.52811863
Palm_Ridge_C15a,2017,7,10.72009524
Futululu_E6a,2017,7,10.42304618
Mtubatuba_B003,2017,7,10.63750601
Trust_D13,2017,7,10.73224514
Trust_E23,2017,7,10.81624445
Trust_E24,2017,7,10.77916667
Mavuya_B3a,2017,7,10.75960575
Salpine_G22,2017,7,10.66233277
Salpine_G33,2017,7,11.61568433
Salpine_F7,2017,7,10.51646647
Kwambo_F011A,2017,7,10.68019571
Nseleni_J006,2017,7,10.89960598
Terranera_B38,2017,7,11.11541161
South_Areas_B35b,2017,7,12.39127767
Kwambo_A017,2017,7,10.38821327
Teranera_C55,2017,7,11.1245188
Port_Durnford_B044,2017,7,10.47496521
Nyalazi_B032,2017,8,13.04514799
Palm_Ridge_C15a,2017,8,13.12634615
Futululu_E6a,2017,8,12.91899571
Mtubatuba_B003,2017,8,13.1784863
Trust_D13,2017,8,13.23138849
Trust_E23,2017,8,13.32153005
Trust_E24,2017,8,13.31500173
Mavuya_B3a,2017,8,13.37995809
Salpine_G22,2017,8,13.34507485
Salpine_G33,2017,8,13.54329132
Salpine_F7,2017,8,13.09863442
Kwambo_F011A,2017,8,13.11595972
Nseleni_J006,2017,8,13.62081322
Terranera_B38,2017,8,13.34745452
South_Areas_B35b,2017,8,14.00067129
Kwambo_A017,2017,8,13.13213459
Teranera_C55,2017,8,13.50479649
Port_Durnford_B044,2017,8,13.18160334
