Compt_ID,year,month,tmp_max
Nyalazi_B032,2017,9,26.88639513
Palm_Ridge_C15a,2017,9,27.06990779
Futululu_E6a,2017,9,27.1424111
Mtubatuba_B003,2017,9,26.88298235
Trust_D13,2017,9,26.76047755
Trust_E23,2017,9,26.59840272
Trust_E24,2017,9,26.62274525
Mavuya_B3a,2017,9,26.58553994
Salpine_G22,2017,9,26.51304555
Salpine_G33,2017,9,26.2236394
Salpine_F7,2017,9,26.40518316
Kwambo_F011A,2017,9,26.49794114
Nseleni_J006,2017,9,26.62259075
Terranera_B38,2017,9,26.33527497
South_Areas_B35b,2017,9,26.43072335
Kwambo_A017,2017,9,26.26132
Teranera_C55,2017,9,26.38674009
Port_Durnford_B044,2017,9,26.24992873
Nyalazi_B032,2017,10,27.33919796
Palm_Ridge_C15a,2017,10,27.43948058
Futululu_E6a,2017,10,27.55843188
Mtubatuba_B003,2017,10,27.17353246
Trust_D13,2017,10,26.98369003
Trust_E23,2017,10,26.79862719
Trust_E24,2017,10,26.80065074
Mavuya_B3a,2017,10,26.81144777
Salpine_G22,2017,10,26.6260676
Salpine_G33,2017,10,26.3479872
Salpine_F7,2017,10,26.53133838
Kwambo_F011A,2017,10,26.58772852
Nseleni_J006,2017,10,26.78384644
Terranera_B38,2017,10,26.39384126
South_Areas_B35b,2017,10,26.49453566
Kwambo_A017,2017,10,26.31549154
Teranera_C55,2017,10,26.46449771
Port_Durnford_B044,2017,10,26.22352276
Nyalazi_B032,2017,11,28.33746784
Palm_Ridge_C15a,2017,11,28.3638658
Futululu_E6a,2017,11,28.47231812
Mtubatuba_B003,2017,11,28.15399835
Trust_D13,2017,11,27.94293944
Trust_E23,2017,11,27.96316832
Trust_E24,2017,11,27.98657319
Mavuya_B3a,2017,11,27.96771097
Salpine_G22,2017,11,27.64079906
Salpine_G33,2017,11,27.44261515
Salpine_F7,2017,11,27.74033391
Kwambo_F011A,2017,11,27.60174147
Nseleni_J006,2017,11,27.95619333
Terranera_B38,2017,11,27.53482024
South_Areas_B35b,2017,11,27.56711188
Kwambo_A017,2017,11,27.39525047
Teranera_C55,2017,11,27.55827623
Port_Durnford_B044,2017,11,27.47927451
Nyalazi_B032,2017,12,28.47106404
Palm_Ridge_C15a,2017,12,28.56132499
Futululu_E6a,2017,12,28.60246806
Mtubatuba_B003,2017,12,28.32251173
Trust_D13,2017,12,28.15674347
Trust_E23,2017,12,28.22681507
Trust_E24,2017,12,28.23101853
Mavuya_B3a,2017,12,28.20249035
Salpine_G22,2017,12,27.92504546
Salpine_G33,2017,12,27.78192985
Salpine_F7,2017,12,27.96240339
Kwambo_F011A,2017,12,27.84732355
Nseleni_J006,2017,12,28.19335314
Terranera_B38,2017,12,27.80564619
South_Areas_B35b,2017,12,27.84572873
Kwambo_A017,2017,12,27.61185556
Teranera_C55,2017,12,27.83516768
Port_Durnford_B044,2017,12,27.68045971
Nyalazi_B032,2018,1,30.4603708
Palm_Ridge_C15a,2018,1,31.22817904
Futululu_E6a,2018,1,30.73973141
Mtubatuba_B003,2018,1,30.64320933
Trust_D13,2018,1,30.79609738
Trust_E23,2018,1,30.57699049
Trust_E24,2018,1,30.54548385
Mavuya_B3a,2018,1,30.91343186
Salpine_G22,2018,1,30.4032064
Salpine_G33,2018,1,30.28685519
Salpine_F7,2018,1,30.79811872
Kwambo_F011A,2018,1,30.50561691
Nseleni_J006,2018,1,30.49341779
Terranera_B38,2018,1,30.41334541
South_Areas_B35b,2018,1,30.55679503
Kwambo_A017,2018,1,30.11099986
Teranera_C55,2018,1,30.44251352
Port_Durnford_B044,2018,1,30.2429913
Nyalazi_B032,2018,2,29.88743499
Palm_Ridge_C15a,2018,2,30.30463563
Futululu_E6a,2018,2,29.8256572
Mtubatuba_B003,2018,2,29.76666842
Trust_D13,2018,2,29.70869873
Trust_E23,2018,2,29.81200144
Trust_E24,2018,2,29.78320175
Mavuya_B3a,2018,2,30.13169534
Salpine_G22,2018,2,29.54642548
Salpine_G33,2018,2,29.63104992
Salpine_F7,2018,2,29.95378069
Kwambo_F011A,2018,2,29.7782659
Nseleni_J006,2018,2,29.7447514
Terranera_B38,2018,2,29.69486214
South_Areas_B35b,2018,2,29.65166071
Kwambo_A017,2018,2,29.42407571
Teranera_C55,2018,2,29.56349475
Port_Durnford_B044,2018,2,29.49428194
Nyalazi_B032,2018,3,30.09625498
Palm_Ridge_C15a,2018,3,30.46809706
Futululu_E6a,2018,3,30.08384531
Mtubatuba_B003,2018,3,30.03689164
Trust_D13,2018,3,30.01231441
Trust_E23,2018,3,30.05119969
Trust_E24,2018,3,30.03075256
Mavuya_B3a,2018,3,30.33177091
Salpine_G22,2018,3,29.85380336
Salpine_G33,2018,3,29.81634764
Salpine_F7,2018,3,30.09105725
Kwambo_F011A,2018,3,29.88058882
Nseleni_J006,2018,3,30.02116346
Terranera_B38,2018,3,29.85644126
South_Areas_B35b,2018,3,29.87506452
Kwambo_A017,2018,3,29.59453903
Teranera_C55,2018,3,29.78771976
Port_Durnford_B044,2018,3,29.56972501
Nyalazi_B032,2018,4,28.99527519
Palm_Ridge_C15a,2018,4,29.23464406
Futululu_E6a,2018,4,28.99716756
Mtubatuba_B003,2018,4,28.88875545
Trust_D13,2018,4,28.72768511
Trust_E23,2018,4,28.85345691
Trust_E24,2018,4,28.63670095
Mavuya_B3a,2018,4,28.8141761
Salpine_G22,2018,4,28.64014567
Salpine_G33,2018,4,28.82232543
Salpine_F7,2018,4,28.77040559
Kwambo_F011A,2018,4,28.73588251
Nseleni_J006,2018,4,28.52551917
Terranera_B38,2018,4,28.61931822
South_Areas_B35b,2018,4,28.60965704
Kwambo_A017,2018,4,28.39455656
Teranera_C55,2018,4,28.55805694
Port_Durnford_B044,2018,4,28.30475308
Nyalazi_B032,2018,5,25.6659764
Palm_Ridge_C15a,2018,5,25.90269341
Futululu_E6a,2018,5,25.77067294
Mtubatuba_B003,2018,5,25.70406223
Trust_D13,2018,5,25.73403628
Trust_E23,2018,5,25.69426441
Trust_E24,2018,5,25.61799612
Mavuya_B3a,2018,5,25.70532292
Salpine_G22,2018,5,25.59594994
Salpine_G33,2018,5,25.83716856
Salpine_F7,2018,5,25.66570264
Kwambo_F011A,2018,5,25.98655427
Nseleni_J006,2018,5,25.65525067
Terranera_B38,2018,5,25.83913662
South_Areas_B35b,2018,5,25.87048605
Kwambo_A017,2018,5,25.45697096
Teranera_C55,2018,5,25.77316636
Port_Durnford_B044,2018,5,25.46260418
Nyalazi_B032,2018,6,24.88565849
Palm_Ridge_C15a,2018,6,25.15506279
Futululu_E6a,2018,6,25.02111229
Mtubatuba_B003,2018,6,24.94903202
Trust_D13,2018,6,24.90354538
Trust_E23,2018,6,24.88803347
Trust_E24,2018,6,24.81257112
Mavuya_B3a,2018,6,24.80925869
Salpine_G22,2018,6,24.54998799
Salpine_G33,2018,6,24.76085311
Salpine_F7,2018,6,24.77938741
Kwambo_F011A,2018,6,25.1565385
Nseleni_J006,2018,6,24.73912031
Terranera_B38,2018,6,24.82146603
South_Areas_B35b,2018,6,24.78921779
Kwambo_A017,2018,6,24.52551104
Teranera_C55,2018,6,24.63118671
Port_Durnford_B044,2018,6,24.62896813
Nyalazi_B032,2018,7,24.75388121
Palm_Ridge_C15a,2018,7,24.9715742
Futululu_E6a,2018,7,24.89902314
Mtubatuba_B003,2018,7,24.83579204
Trust_D13,2018,7,24.7158153
Trust_E23,2018,7,24.7056177
Trust_E24,2018,7,24.64657391
Mavuya_B3a,2018,7,24.58573304
Salpine_G22,2018,7,24.28810759
Salpine_G33,2018,7,24.4554305
Salpine_F7,2018,7,24.62188685
Kwambo_F011A,2018,7,25.0019804
Nseleni_J006,2018,7,24.54162161
Terranera_B38,2018,7,24.54547415
South_Areas_B35b,2018,7,24.5074281
Kwambo_A017,2018,7,24.35957768
Teranera_C55,2018,7,24.33231409
Port_Durnford_B044,2018,7,24.45100524
Nyalazi_B032,2018,8,24.77289357
Palm_Ridge_C15a,2018,8,24.98113523
Futululu_E6a,2018,8,24.94404146
Mtubatuba_B003,2018,8,24.87559927
Trust_D13,2018,8,24.72529722
Trust_E23,2018,8,24.71618782
Trust_E24,2018,8,24.65106325
Mavuya_B3a,2018,8,24.56857736
Salpine_G22,2018,8,24.27038553
Salpine_G33,2018,8,24.42260674
Salpine_F7,2018,8,24.59807017
Kwambo_F011A,2018,8,24.96125002
Nseleni_J006,2018,8,24.505375
Terranera_B38,2018,8,24.47705704
South_Areas_B35b,2018,8,24.44258864
Kwambo_A017,2018,8,24.31375081
Teranera_C55,2018,8,24.2701883
Port_Durnford_B044,2018,8,24.35643743
Nyalazi_B032,2018,9,26.30298654
Palm_Ridge_C15a,2018,9,26.91359689
Futululu_E6a,2018,9,26.77153349
Mtubatuba_B003,2018,9,26.79995936
Trust_D13,2018,9,26.73723566
Trust_E23,2018,9,26.80467728
Trust_E24,2018,9,26.69531469
Mavuya_B3a,2018,9,26.40571798
Salpine_G22,2018,9,26.21758004
Salpine_G33,2018,9,26.23630682
Salpine_F7,2018,9,26.30436384
Kwambo_F011A,2018,9,26.55478335
Nseleni_J006,2018,9,26.40774591
Terranera_B38,2018,9,26.1939411
South_Areas_B35b,2018,9,26.21023593
Kwambo_A017,2018,9,26.01525805
Teranera_C55,2018,9,26.13830107
Port_Durnford_B044,2018,9,26.03247039
