Compt_ID,year,month,tmp_min
Trust_E24,2017,8,13.39811741
Mavuya_B3a,2017,8,13.15439649
Salpine_G22,2017,8,13.70721055
Salpine_G33,2017,8,13.40261721
Salpine_F7,2017,8,13.17004049
Kwambo_F011A,2017,8,13.31623954
Nseleni_J006,2017,8,13.57307512
Terranera_B38,2017,8,13.45940445
South_Areas_B35b,2017,8,13.44498089
Kwambo_A017,2017,8,13.78990761
Teranera_C55,2017,8,13.3814653
Port_Durnford_B044,2017,8,13.91677205
Nyalazi_B032,2017,9,15.73609274
Palm_Ridge_C15a,2017,9,15.90572117
Futululu_E6a,2017,9,15.89441548
Mtubatuba_B003,2017,9,15.86913483
Trust_D13,2017,9,16.16047604
Trust_E23,2017,9,15.99570301
Trust_E24,2017,9,15.9164256
Mavuya_B3a,2017,9,15.64488605
Salpine_G22,2017,9,15.70214385
Salpine_G33,2017,9,15.693982
Salpine_F7,2017,9,15.59539922
Kwambo_F011A,2017,9,15.61396122
Nseleni_J006,2017,9,15.90567501
Terranera_B38,2017,9,15.82889148
South_Areas_B35b,2017,9,15.74550521
Kwambo_A017,2017,9,15.5860898
Teranera_C55,2017,9,15.62453868
Port_Durnford_B044,2017,9,15.53708152
Nyalazi_B032,2017,10,15.86743606
Palm_Ridge_C15a,2017,10,16.04820432
Futululu_E6a,2017,10,16.01111266
Mtubatuba_B003,2017,10,15.9885695
Trust_D13,2017,10,16.31509446
Trust_E23,2017,10,16.15872637
Trust_E24,2017,10,16.03959805
Mavuya_B3a,2017,10,15.82352933
Salpine_G22,2017,10,15.88779465
Salpine_G33,2017,10,15.88034498
Salpine_F7,2017,10,15.73376377
Kwambo_F011A,2017,10,15.73830108
Nseleni_J006,2017,10,16.03616446
Terranera_B38,2017,10,15.96368067
South_Areas_B35b,2017,10,15.8991
Kwambo_A017,2017,10,15.70649814
Teranera_C55,2017,10,15.80387872
Port_Durnford_B044,2017,10,15.62851747
Nyalazi_B032,2017,11,17.15613424
Palm_Ridge_C15a,2017,11,17.19394753
Futululu_E6a,2017,11,17.22037398
Mtubatuba_B003,2017,11,17.23850352
Trust_D13,2017,11,17.29315924
Trust_E23,2017,11,17.2335784
Trust_E24,2017,11,17.21210643
Mavuya_B3a,2017,11,17.20264964
Salpine_G22,2017,11,17.31329864
Salpine_G33,2017,11,17.17216688
Salpine_F7,2017,11,17.04057349
Kwambo_F011A,2017,11,16.97709459
Nseleni_J006,2017,11,17.1386021
Terranera_B38,2017,11,17.02137772
South_Areas_B35b,2017,11,17.08442279
Kwambo_A017,2017,11,17.04408221
Teranera_C55,2017,11,17.16662615
Port_Durnford_B044,2017,11,16.89231638
Nyalazi_B032,2017,12,19.30281151
Palm_Ridge_C15a,2017,12,19.37635412
Futululu_E6a,2017,12,19.32933887
Mtubatuba_B003,2017,12,19.35394655
Trust_D13,2017,12,19.36101737
Trust_E23,2017,12,19.36730083
Trust_E24,2017,12,19.34936278
Mavuya_B3a,2017,12,19.29756876
Salpine_G22,2017,12,19.20408779
Salpine_G33,2017,12,19.15033623
Salpine_F7,2017,12,18.82589318
Kwambo_F011A,2017,12,19.02205243
Nseleni_J006,2017,12,19.20423495
Terranera_B38,2017,12,19.05221171
South_Areas_B35b,2017,12,19.07777919
Kwambo_A017,2017,12,18.8284893
Teranera_C55,2017,12,19.08097244
Port_Durnford_B044,2017,12,18.30086782
Nyalazi_B032,2018,1,19.41475477
Palm_Ridge_C15a,2018,1,19.85062745
Futululu_E6a,2018,1,19.21497733
Mtubatuba_B003,2018,1,19.40664437
Trust_D13,2018,1,19.5840788
Trust_E23,2018,1,19.91882033
Trust_E24,2018,1,19.68995117
Mavuya_B3a,2018,1,19.80832326
Salpine_G22,2018,1,19.79685329
Salpine_G33,2018,1,20.0638153
Salpine_F7,2018,1,19.3791117
Kwambo_F011A,2018,1,19.68234413
Nseleni_J006,2018,1,19.97101426
Terranera_B38,2018,1,19.81411413
South_Areas_B35b,2018,1,19.77292949
Kwambo_A017,2018,1,19.58401969
Teranera_C55,2018,1,19.81097375
Port_Durnford_B044,2018,1,19.58996479
Nyalazi_B032,2018,2,19.63709851
Palm_Ridge_C15a,2018,2,20.17882793
Futululu_E6a,2018,2,19.42534716
Mtubatuba_B003,2018,2,19.63509794
Trust_D13,2018,2,19.93240277
Trust_E23,2018,2,20.21196308
Trust_E24,2018,2,19.95686627
Mavuya_B3a,2018,2,20.16013204
Salpine_G22,2018,2,20.1675636
Salpine_G33,2018,2,20.36243954
Salpine_F7,2018,2,19.6353454
Kwambo_F011A,2018,2,20.05283188
Nseleni_J006,2018,2,20.31774217
Terranera_B38,2018,2,20.14731513
South_Areas_B35b,2018,2,20.15651367
Kwambo_A017,2018,2,19.83817317
Teranera_C55,2018,2,20.19125575
Port_Durnford_B044,2018,2,19.88749808
Nyalazi_B032,2018,3,19.30882232
Palm_Ridge_C15a,2018,3,19.69375898
Futululu_E6a,2018,3,19.11469709
Mtubatuba_B003,2018,3,19.24344281
Trust_D13,2018,3,19.43187006
Trust_E23,2018,3,19.74166183
Trust_E24,2018,3,19.53632353
Mavuya_B3a,2018,3,19.59122609
Salpine_G22,2018,3,19.61650446
Salpine_G33,2018,3,19.9144193
Salpine_F7,2018,3,19.27983036
Kwambo_F011A,2018,3,19.59322363
Nseleni_J006,2018,3,19.78938532
Terranera_B38,2018,3,19.7564756
South_Areas_B35b,2018,3,19.6663852
Kwambo_A017,2018,3,19.48889457
Teranera_C55,2018,3,19.64763752
Port_Durnford_B044,2018,3,19.55797209
Nyalazi_B032,2018,4,18.26646827
Palm_Ridge_C15a,2018,4,18.30156827
Futululu_E6a,2018,4,18.32526756
Mtubatuba_B003,2018,4,18.34083887
Trust_D13,2018,4,18.30075597
Trust_E23,2018,4,18.31235308
Trust_E24,2018,4,18.25625446
Mavuya_B3a,2018,4,18.14782886
Salpine_G22,2018,4,18.30616646
Salpine_G33,2018,4,18.52048409
Salpine_F7,2018,4,18.08766246
Kwambo_F011A,2018,4,18.1319714
Nseleni_J006,2018,4,18.24195667
Terranera_B38,2018,4,18.42128076
South_Areas_B35b,2018,4,18.34406083
Kwambo_A017,2018,4,18.14990612
Teranera_C55,2018,4,18.28871098
Port_Durnford_B044,2018,4,18.18158973
Nyalazi_B032,2018,5,14.91298162
Palm_Ridge_C15a,2018,5,14.63237264
Futululu_E6a,2018,5,14.95346765
Mtubatuba_B003,2018,5,14.90917994
Trust_D13,2018,5,14.6426431
Trust_E23,2018,5,14.99695326
Trust_E24,2018,5,14.98238885
Mavuya_B3a,2018,5,14.32936535
Salpine_G22,2018,5,15.35501099
Salpine_G33,2018,5,15.46866182
Salpine_F7,2018,5,14.3109292
Kwambo_F011A,2018,5,14.94657067
Nseleni_J006,2018,5,14.98725357
Terranera_B38,2018,5,15.36169677
South_Areas_B35b,2018,5,15.15732023
Kwambo_A017,2018,5,14.98348622
Teranera_C55,2018,5,15.00550184
Port_Durnford_B044,2018,5,15.13688882
Nyalazi_B032,2018,6,11.63009363
Palm_Ridge_C15a,2018,6,11.46184652
Futululu_E6a,2018,6,12.22254439
Mtubatuba_B003,2018,6,12.24983545
Trust_D13,2018,6,11.51332923
Trust_E23,2018,6,12.15809911
Trust_E24,2018,6,12.23407421
Mavuya_B3a,2018,6,11.35420446
Salpine_G22,2018,6,11.73290102
Salpine_G33,2018,6,12.01260609
Salpine_F7,2018,6,11.24434972
Kwambo_F011A,2018,6,12.28642591
Nseleni_J006,2018,6,12.28485564
Terranera_B38,2018,6,12.41190755
South_Areas_B35b,2018,6,11.94985696
Kwambo_A017,2018,6,12.21542909
Teranera_C55,2018,6,11.7672478
Port_Durnford_B044,2018,6,12.47452255
Nyalazi_B032,2018,7,11.00950829
Palm_Ridge_C15a,2018,7,10.94284515
Futululu_E6a,2018,7,11.50260708
Mtubatuba_B003,2018,7,11.71818937
Trust_D13,2018,7,10.88045041
Trust_E23,2018,7,11.56557012
Trust_E24,2018,7,11.6544002
Mavuya_B3a,2018,7,10.72185143
Salpine_G22,2018,7,10.94007327
Salpine_G33,2018,7,11.39149665
Salpine_F7,2018,7,10.43961002
Kwambo_F011A,2018,7,11.31903937
Nseleni_J006,2018,7,11.58363219
Terranera_B38,2018,7,11.90533836
South_Areas_B35b,2018,7,11.23850758
Kwambo_A017,2018,7,11.22178846
Teranera_C55,2018,7,10.97025677
Port_Durnford_B044,2018,7,11.45999423
Nyalazi_B032,2018,8,13.76121038
Palm_Ridge_C15a,2018,8,13.87913685
Futululu_E6a,2018,8,13.94438871
Mtubatuba_B003,2018,8,13.9184917
Trust_D13,2018,8,13.54433555
Trust_E23,2018,8,13.70369557
Trust_E24,2018,8,13.60120857
Mavuya_B3a,2018,8,13.64445516
Salpine_G22,2018,8,13.47256844
Salpine_G33,2018,8,13.54683453
Salpine_F7,2018,8,13.12580443
Kwambo_F011A,2018,8,13.19891513
Nseleni_J006,2018,8,13.53703502
Terranera_B38,2018,8,13.30824471
South_Areas_B35b,2018,8,13.33133082
Kwambo_A017,2018,8,13.06688157
Teranera_C55,2018,8,13.27710639
Port_Durnford_B044,2018,8,13.00264877
Nyalazi_B032,2018,9,15.42365804
Palm_Ridge_C15a,2018,9,15.53575222
Futululu_E6a,2018,9,15.66506962
Mtubatuba_B003,2018,9,15.6820889
Trust_D13,2018,9,15.09668157
Trust_E23,2018,9,15.33524045
Trust_E24,2018,9,15.23102544
Mavuya_B3a,2018,9,15.33101327
Salpine_G22,2018,9,15.20371667
Salpine_G33,2018,9,15.46466235
Salpine_F7,2018,9,15.18026094
Kwambo_F011A,2018,9,14.97323234
Nseleni_J006,2018,9,15.51063334
Terranera_B38,2018,9,15.14411041
South_Areas_B35b,2018,9,15.12978575
Kwambo_A017,2018,9,14.86698316
Teranera_C55,2018,9,15.01491136
Port_Durnford_B044,2018,9,15.03213848
